"locality_identifier","household_identifier","treatment_locality","promotion_locality","eligible","enrolled","enrolled_rp","poverty_index","round","health_expenditures","age_hh","age_sp","educ_hh","educ_sp","female_hh","indigenous","hhsize","dirtfloor","bathroom","land","hospital_distance","enrolled_num"
91,12628,"Treatment","Promotion","Not eligible","Not enrolled",0,68.392578125,"After",14.5405254364014,60,55,3,0,0,1,4,0,1,2,136.735520502144,0
91,12633,"Treatment","Promotion","Not eligible","Not enrolled",0,70.6336975097656,"Before",17.4598770141602,45,42,2,3,0,1,6,0,1,8,136.735520502144,0
91,12633,"Treatment","Promotion","Not eligible","Not enrolled",0,70.6336975097656,"After",10.5322065353394,45,43,2,3,0,1,6,0,1,8,136.735520502144,0
91,12636,"Treatment","Promotion","Not eligible","Not enrolled",0,69.5517807006836,"Before",14.6952180862427,39,39,4,0,0,1,6,1,1,10,136.735520502144,0
91,12636,"Treatment","Promotion","Not eligible","Not enrolled",0,69.5517807006836,"After",11.136736869812,40,40,4,0,0,1,6,1,1,10,136.735520502144,0
91,12638,"Treatment","Promotion","Not eligible","Not enrolled",0,73.6476058959961,"After",19.5057353973389,49,47,1,3,0,1,5,1,1,7,136.735520502144,0
91,12638,"Treatment","Promotion","Not eligible","Not enrolled",0,73.6476058959961,"Before",17.0142288208008,48,46,1,3,0,1,5,1,1,7,136.735520502144,0
91,12639,"Treatment","Promotion","Not eligible","Not enrolled",0,59.9690895080566,"After",11.9243955612183,48,45,3,1,0,1,4,1,1,2,136.735520502144,0
91,12639,"Treatment","Promotion","Not eligible","Not enrolled",0,59.9690895080566,"Before",18.0491542816162,47,44,3,1,0,1,4,1,1,2,136.735520502144,0
92,12651,"Control","No promotion","Not eligible","Not enrolled",0,61.1282844543457,"After",34.7049674987793,59,53,4,4,0,1,3,0,1,2,147.759460772582,0
92,12651,"Control","No promotion","Not eligible","Not enrolled",0,61.1282844543457,"Before",23.6326389312744,58,52,4,4,0,1,3,0,1,2,147.759460772582,0
92,12653,"Control","No promotion","Not eligible","Not enrolled",0,67.8516235351562,"After",47.2095184326172,57,57,4,4,0,1,2,0,1,1,147.759460772582,0
92,12653,"Control","No promotion","Not eligible","Not enrolled",0,67.8516235351562,"Before",25.4154510498047,56,56,4,4,0,1,2,0,1,1,147.759460772582,0
92,12655,"Control","No promotion","Not eligible","Not enrolled",0,71.1746520996094,"Before",23.5095882415771,60,55,4,4,0,1,3,0,1,1,147.759460772582,0
92,12655,"Control","No promotion","Not eligible","Not enrolled",0,71.1746520996094,"After",24.5773868560791,61,56,4,4,0,1,3,0,1,1,147.759460772582,0
92,12658,"Control","No promotion","Not eligible","Not enrolled",0,63.0602798461914,"Before",14.0166358947754,47,42,6,4,0,1,6,1,1,1,147.759460772582,0
92,12658,"Control","No promotion","Not eligible","Not enrolled",0,63.0602798461914,"After",33.6219367980957,48,43,6,4,0,1,6,1,1,1,147.759460772582,0
92,12661,"Control","No promotion","Not eligible","Not enrolled",0,74.8068008422852,"Before",26.8499069213867,67,49,4,4,0,0,2,1,1,7,147.759460772582,0
92,12661,"Control","No promotion","Not eligible","Not enrolled",0,74.8068008422852,"After",70.1059188842773,68,50,4,4,0,0,2,1,1,7,147.759460772582,0
92,12663,"Control","No promotion","Not eligible","Not enrolled",0,59.737247467041,"Before",24.5933666229248,57,41,4,2,1,1,2,1,1,1,147.759460772582,0
92,12663,"Control","No promotion","Not eligible","Not enrolled",0,59.737247467041,"After",71.0040969848633,58,41,4,2,1,1,2,1,1,1,147.759460772582,0
92,12665,"Control","No promotion","Not eligible","Not enrolled",0,66.4605865478516,"Before",25.7953948974609,61,41,0,2,1,1,1,1,1,1,147.759460772582,0
92,12665,"Control","No promotion","Not eligible","Not enrolled",0,66.4605865478516,"After",34.1469421386719,62,41,0,2,1,1,1,1,1,1,147.759460772582,0
92,12666,"Control","No promotion","Not eligible","Not enrolled",0,60.3168487548828,"Before",20.8549842834473,58,52,4,2,0,1,3,1,1,1,147.759460772582,0
92,12666,"Control","No promotion","Not eligible","Not enrolled",0,60.3168487548828,"After",59.7650718688965,59,53,4,2,0,1,3,1,1,1,147.759460772582,0
92,12667,"Control","No promotion","Not eligible","Not enrolled",0,64.7604293823242,"Before",19.0139102935791,66,53,4,6,0,1,4,1,1,1,147.759460772582,0
92,12667,"Control","No promotion","Not eligible","Not enrolled",0,64.7604293823242,"After",21.296573638916,67,54,4,6,0,1,4,1,1,1,147.759460772582,0
92,12668,"Control","No promotion","Not eligible","Not enrolled",0,62.5193214416504,"After",16.1269130706787,53,48,6,6,0,1,4,1,1,1,147.759460772582,0
92,12668,"Control","No promotion","Not eligible","Not enrolled",0,62.5193214416504,"Before",18.5064754486084,52,47,6,6,0,1,4,1,1,1,147.759460772582,0
92,12671,"Control","No promotion","Not eligible","Not enrolled",0,64.0262756347656,"After",48.7036819458008,51,50,4,4,0,1,3,1,1,2,147.759460772582,0
92,12671,"Control","No promotion","Not eligible","Not enrolled",0,64.0262756347656,"Before",20.6705379486084,50,49,4,4,0,1,3,1,1,2,147.759460772582,0
92,12672,"Control","No promotion","Not eligible","Not enrolled",0,75.8887176513672,"Before",22.9738788604736,67,63,4,0,0,1,2,1,1,1,147.759460772582,0
92,12672,"Control","No promotion","Not eligible","Not enrolled",0,75.8887176513672,"After",22.9020137786865,68,64,4,0,0,1,2,1,1,1,147.759460772582,0
92,12674,"Control","No promotion","Not eligible","Not enrolled",0,60.278205871582,"Before",23.0439910888672,56,41,4,2,1,1,4,0,1,1,147.759460772582,0
92,12674,"Control","No promotion","Not eligible","Not enrolled",0,60.278205871582,"After",18.1324806213379,57,41,4,2,1,1,4,0,1,1,147.759460772582,0
92,12675,"Control","No promotion","Not eligible","Not enrolled",0,62.5965995788574,"Before",14.5126676559448,63,41,4,2,1,1,7,1,1,1,147.759460772582,0
92,12675,"Control","No promotion","Not eligible","Not enrolled",0,62.5965995788574,"After",27.5492877960205,64,41,4,2,1,1,7,1,1,1,147.759460772582,0
92,12676,"Control","No promotion","Not eligible","Not enrolled",0,62.5193214416504,"After",36.4343605041504,55,52,4,3,0,1,3,1,1,1,147.759460772582,0
92,12676,"Control","No promotion","Not eligible","Not enrolled",0,62.5193214416504,"Before",20.6499633789062,53,51,4,3,0,1,3,1,1,1,147.759460772582,0
92,12677,"Control","No promotion","Not eligible","Not enrolled",0,64.6831512451172,"Before",17.429256439209,69,67,4,0,0,1,6,0,1,2,147.759460772582,0
92,12677,"Control","No promotion","Not eligible","Not enrolled",0,64.6831512451172,"After",19.1737461090088,70,68,4,0,0,1,6,0,1,2,147.759460772582,0
92,12678,"Control","No promotion","Not eligible","Not enrolled",0,67.0401840209961,"Before",23.7236976623535,60,41,4,2,0,1,3,1,1,2,147.759460772582,0
92,12678,"Control","No promotion","Not eligible","Not enrolled",0,67.0401840209961,"After",41.7404479980469,62,41,4,2,0,1,3,1,1,2,147.759460772582,0
92,12679,"Control","No promotion","Not eligible","Not enrolled",0,62.5193214416504,"After",18.3924980163574,50,50,3,4,0,0,8,1,1,1,147.759460772582,0
92,12679,"Control","No promotion","Not eligible","Not enrolled",0,62.5193214416504,"Before",12.8055686950684,49,49,3,4,0,0,8,1,1,1,147.759460772582,0
92,12682,"Control","No promotion","Not eligible","Not enrolled",0,77.2797546386719,"After",25.7337970733643,59,57,4,4,0,1,3,1,1,1,147.759460772582,0
92,12682,"Control","No promotion","Not eligible","Not enrolled",0,77.2797546386719,"Before",20.8421459197998,58,56,4,4,0,1,3,1,1,1,147.759460772582,0
92,12684,"Control","No promotion","Not eligible","Not enrolled",0,75.8887176513672,"After",25.5967826843262,83,68,4,4,0,1,2,1,1,0,147.759460772582,0
92,12684,"Control","No promotion","Not eligible","Not enrolled",0,75.8887176513672,"Before",22.664400100708,82,67,4,4,0,1,2,1,1,0,147.759460772582,0
92,12685,"Control","No promotion","Not eligible","Not enrolled",0,65.6877899169922,"After",16.1318302154541,47,46,3,4,0,0,5,1,1,1,147.759460772582,0
92,12685,"Control","No promotion","Not eligible","Not enrolled",0,65.6877899169922,"Before",18.7255687713623,46,45,3,4,0,0,5,1,1,1,147.759460772582,0
92,12686,"Control","No promotion","Not eligible","Not enrolled",0,61.9397201538086,"Before",14.1348705291748,45,44,4,6,0,1,6,1,1,2,147.759460772582,0
92,12686,"Control","No promotion","Not eligible","Not enrolled",0,61.9397201538086,"After",18.7577323913574,46,45,4,6,0,1,6,1,1,2,147.759460772582,0
92,12689,"Control","No promotion","Not eligible","Not enrolled",0,62.1329193115234,"After",26.5220546722412,62,56,4,4,0,1,4,1,1,1,147.759460772582,0
92,12689,"Control","No promotion","Not eligible","Not enrolled",0,62.1329193115234,"Before",18.891788482666,61,55,4,4,0,1,4,1,1,1,147.759460772582,0
92,12690,"Control","No promotion","Not eligible","Not enrolled",0,59.737247467041,"Before",15.647424697876,38,33,6,6,0,0,6,1,1,1,147.759460772582,0
92,12690,"Control","No promotion","Not eligible","Not enrolled",0,59.737247467041,"After",18.6591243743896,39,34,6,6,0,0,6,1,1,1,147.759460772582,0
92,12691,"Control","No promotion","Not eligible","Not enrolled",0,63.3693962097168,"Before",23.0286197662354,65,60,4,4,0,1,2,1,1,1,147.759460772582,0
92,12691,"Control","No promotion","Not eligible","Not enrolled",0,63.3693962097168,"After",14.8344602584839,66,61,4,4,0,1,2,1,1,1,147.759460772582,0
92,12692,"Control","No promotion","Not eligible","Not enrolled",0,60.819164276123,"Before",18.8252983093262,59,50,4,1,0,1,4,1,1,1,147.759460772582,0
92,12692,"Control","No promotion","Not eligible","Not enrolled",0,60.819164276123,"After",31.110631942749,60,51,4,1,0,1,4,1,1,1,147.759460772582,0
92,12693,"Control","No promotion","Not eligible","Not enrolled",0,75.9659957885742,"After",8.70804691314697,44,44,6,6,0,1,10,0,1,13,147.759460772582,0
92,12693,"Control","No promotion","Not eligible","Not enrolled",0,75.9659957885742,"Before",10.3766803741455,43,43,6,6,0,1,10,0,1,13,147.759460772582,0
92,12696,"Control","No promotion","Not eligible","Not enrolled",0,65.3013916015625,"Before",27.1095199584961,55,41,6,2,1,1,2,0,1,1,147.759460772582,0
92,12696,"Control","No promotion","Not eligible","Not enrolled",0,65.3013916015625,"After",28.1148509979248,56,41,6,2,1,1,2,0,1,1,147.759460772582,0
92,12698,"Control","No promotion","Not eligible","Not enrolled",0,58.7326126098633,"Before",23.9319400787354,75,41,0,2,1,1,2,1,1,1,147.759460772582,0
92,12698,"Control","No promotion","Not eligible","Not enrolled",0,58.7326126098633,"After",23.0219306945801,76,41,0,2,1,1,2,1,1,1,147.759460772582,0
92,12699,"Control","No promotion","Not eligible","Not enrolled",0,73.2612075805664,"Before",18.5807781219482,53,49,3,5,0,1,4,1,1,1,147.759460772582,0
92,12699,"Control","No promotion","Not eligible","Not enrolled",0,73.2612075805664,"After",18.9125881195068,54,50,3,5,0,1,4,1,1,1,147.759460772582,0
92,12700,"Control","No promotion","Not eligible","Not enrolled",0,61.959041595459,"Before",8.24208545684814,52,47,3,4,0,1,9,1,1,1,147.759460772582,0
92,12700,"Control","No promotion","Not eligible","Not enrolled",0,61.959041595459,"After",9.49600124359131,53,48,3,4,0,1,9,1,1,1,147.759460772582,0
92,12701,"Control","No promotion","Not eligible","Not enrolled",0,59.5054092407227,"After",29.9560642242432,50,52,3,4,0,1,4,1,1,1,147.759460772582,0
92,12701,"Control","No promotion","Not eligible","Not enrolled",0,59.5054092407227,"Before",18.397741317749,49,51,3,4,0,1,4,1,1,1,147.759460772582,0
92,12703,"Control","No promotion","Not eligible","Not enrolled",0,67.0015487670898,"After",34.7393913269043,54,51,4,4,0,1,2,1,1,1,147.759460772582,0
92,12703,"Control","No promotion","Not eligible","Not enrolled",0,67.0015487670898,"Before",22.6961078643799,53,50,4,4,0,1,2,1,1,1,147.759460772582,0
92,12704,"Control","No promotion","Not eligible","Not enrolled",0,62.9829978942871,"After",31.3377685546875,76,71,4,0,0,1,4,1,1,6,147.759460772582,0
92,12704,"Control","No promotion","Not eligible","Not enrolled",0,62.9829978942871,"Before",19.5700130462646,75,70,4,0,0,1,4,1,1,6,147.759460772582,0
92,12706,"Control","No promotion","Not eligible","Not enrolled",0,64.0649185180664,"After",29.0477066040039,80,41,1,2,1,1,1,0,0,0,147.759460772582,0
92,12706,"Control","No promotion","Not eligible","Not enrolled",0,64.0649185180664,"Before",29.0339889526367,79,41,1,2,1,1,1,0,0,0,147.759460772582,0
92,12707,"Control","No promotion","Not eligible","Not enrolled",0,81.5301361083984,"After",28.3807220458984,42,39,6,6,0,1,6,0,1,11,147.759460772582,0
92,12707,"Control","No promotion","Not eligible","Not enrolled",0,81.5301361083984,"Before",17.9080085754395,41,38,6,6,0,1,6,0,1,11,147.759460772582,0
92,12710,"Control","No promotion","Not eligible","Not enrolled",0,66.1514663696289,"After",16.8699703216553,63,53,4,2,0,1,2,1,1,1,147.759460772582,0
92,12710,"Control","No promotion","Not eligible","Not enrolled",0,66.1514663696289,"Before",23.0303230285645,62,52,4,2,0,1,2,1,1,1,147.759460772582,0
92,12711,"Control","No promotion","Not eligible","Not enrolled",0,65.8423461914062,"After",54.4027709960938,55,55,4,4,0,1,3,0,1,1,147.759460772582,0
92,12711,"Control","No promotion","Not eligible","Not enrolled",0,65.8423461914062,"Before",23.292085647583,54,54,4,4,0,1,3,0,1,1,147.759460772582,0
92,12715,"Control","No promotion","Not eligible","Not enrolled",0,60.3554878234863,"After",30.998779296875,56,53,6,6,0,0,4,1,1,1,147.759460772582,0
92,12715,"Control","No promotion","Not eligible","Not enrolled",0,60.3554878234863,"Before",21.3234825134277,55,52,6,6,0,0,4,1,1,1,147.759460772582,0
92,12718,"Control","No promotion","Not eligible","Not enrolled",0,62.2102012634277,"After",37.7151145935059,68,66,4,4,0,1,2,1,1,1,147.759460772582,0
92,12718,"Control","No promotion","Not eligible","Not enrolled",0,62.2102012634277,"Before",22.9274482727051,67,65,4,4,0,1,2,1,1,1,147.759460772582,0
92,12720,"Control","No promotion","Not eligible","Not enrolled",0,67.8516235351562,"Before",25.4626960754395,48,42,4,4,0,0,3,0,1,1,147.759460772582,0
92,12720,"Control","No promotion","Not eligible","Not enrolled",0,67.8516235351562,"After",26.772331237793,49,43,4,4,0,0,3,0,1,1,147.759460772582,0
92,12722,"Control","No promotion","Not eligible","Not enrolled",0,69.4358596801758,"After",10.3312940597534,68,62,4,4,0,0,3,1,1,1,147.759460772582,0
92,12722,"Control","No promotion","Not eligible","Not enrolled",0,69.4358596801758,"Before",23.625316619873,67,61,4,4,0,0,3,1,1,1,147.759460772582,0
92,12726,"Control","No promotion","Not eligible","Not enrolled",0,67.6970596313477,"Before",25.4154510498047,56,56,4,4,0,1,2,0,1,1,147.759460772582,0
92,12726,"Control","No promotion","Not eligible","Not enrolled",0,67.6970596313477,"After",38.7020454406738,57,56,4,4,0,1,2,0,1,1,147.759460772582,0
96,12732,"Treatment","Promotion","Not eligible","Not enrolled",0,59.737247467041,"After",18.6634712219238,53,49,3,3,0,1,4,1,1,1,145.834197192923,0
96,12732,"Treatment","Promotion","Not eligible","Not enrolled",0,59.737247467041,"Before",18.2092304229736,52,48,3,3,0,1,4,1,1,1,145.834197192923,0
96,12734,"Treatment","Promotion","Not eligible","Not enrolled",0,62.1136016845703,"Before",7.66924142837524,46,42,3,1,0,1,9,1,1,2,145.834197192923,0
96,12734,"Treatment","Promotion","Not eligible","Not enrolled",0,62.1136016845703,"After",15.5092535018921,47,43,3,1,0,1,9,1,1,2,145.834197192923,0
96,12737,"Treatment","Promotion","Not eligible","Not enrolled",0,62.0556411743164,"Before",24.9568996429443,52,41,0,2,1,1,1,1,1,0,145.834197192923,0
96,12737,"Treatment","Promotion","Not eligible","Not enrolled",0,62.0556411743164,"After",39.6499710083008,53,41,0,2,1,1,1,1,1,0,145.834197192923,0
96,12743,"Treatment","Promotion","Not eligible","Not enrolled",0,61.3987617492676,"Before",16.9313411712646,53,49,4,0,0,1,5,1,1,5,145.834197192923,0
96,12743,"Treatment","Promotion","Not eligible","Not enrolled",0,61.3987617492676,"After",17.3089962005615,54,50,4,0,0,1,5,1,1,5,145.834197192923,0
96,12746,"Treatment","Promotion","Not eligible","Not enrolled",0,59.0417327880859,"After",25.787576675415,65,58,0,3,0,1,2,1,0,0,145.834197192923,0
96,12746,"Treatment","Promotion","Not eligible","Not enrolled",0,59.0417327880859,"Before",21.2568454742432,64,57,0,3,0,1,2,1,0,0,145.834197192923,0
96,12750,"Treatment","Promotion","Not eligible","Not enrolled",0,63.176197052002,"Before",20.9775295257568,54,51,14,13,0,1,5,1,0,5,145.834197192923,0
96,12750,"Treatment","Promotion","Not eligible","Not enrolled",0,63.176197052002,"After",8.9310245513916,55,52,14,13,0,1,5,1,0,5,145.834197192923,0
96,12752,"Treatment","Promotion","Not eligible","Not enrolled",0,61.5919647216797,"After",19.3642292022705,52,41,0,2,1,1,3,1,1,1,145.834197192923,0
96,12752,"Treatment","Promotion","Not eligible","Not enrolled",0,61.5919647216797,"Before",20.9855613708496,51,41,0,2,1,1,3,1,1,1,145.834197192923,0
96,12753,"Treatment","Promotion","Not eligible","Not enrolled",0,59.8145294189453,"Before",20.1813278198242,58,57,1,0,0,1,3,1,0,1,145.834197192923,0
96,12753,"Treatment","Promotion","Not eligible","Not enrolled",0,59.8145294189453,"After",22.9332866668701,59,58,1,0,0,1,3,1,0,1,145.834197192923,0
96,12754,"Treatment","Promotion","Not eligible","Not enrolled",0,63.4080352783203,"Before",12.3485507965088,43,39,6,3,0,1,9,0,1,15,145.834197192923,0
96,12754,"Treatment","Promotion","Not eligible","Not enrolled",0,63.4080352783203,"After",9.5846996307373,44,40,6,3,0,1,9,0,1,15,145.834197192923,0
100,12755,"Treatment","Promotion","Not eligible","Not enrolled",0,59.0417327880859,"Before",22.8321857452393,51,48,1,0,0,0,3,1,1,1,153.030157933166,0
100,12755,"Treatment","Promotion","Not eligible","Not enrolled",0,59.0417327880859,"After",11.7079916000366,52,49,1,0,0,0,3,1,1,1,153.030157933166,0
100,12766,"Treatment","Promotion","Not eligible","Not enrolled",0,63.6012382507324,"After",19.98996925354,46,41,4,2,1,1,2,1,1,3,153.030157933166,0
100,12766,"Treatment","Promotion","Not eligible","Not enrolled",0,63.6012382507324,"Before",24.0492076873779,45,41,4,2,1,1,2,1,1,3,153.030157933166,0
100,12779,"Treatment","Promotion","Not eligible","Not enrolled",0,61.9783630371094,"After",15.8337755203247,25,41,16,2,0,1,3,1,1,2,153.030157933166,0
100,12779,"Treatment","Promotion","Not eligible","Not enrolled",0,61.9783630371094,"Before",24.8703098297119,24,41,16,2,0,1,3,1,1,2,153.030157933166,0
112,12789,"Control","No promotion","Not eligible","Not enrolled",0,61.823802947998,"Before",19.9616146087646,43,38,5,6,0,1,3,1,1,2,150.856178598076,0
112,12789,"Control","No promotion","Not eligible","Not enrolled",0,61.823802947998,"After",8.35779190063477,43,38,5,6,0,1,3,1,1,2,150.856178598076,0
112,12791,"Control","No promotion","Not eligible","Not enrolled",0,61.7465209960938,"After",16.1147117614746,50,49,3,2,0,1,2,1,1,0,150.856178598076,0
112,12791,"Control","No promotion","Not eligible","Not enrolled",0,61.7465209960938,"Before",24.9442310333252,49,41,3,2,0,1,2,1,1,0,150.856178598076,0
112,12793,"Control","No promotion","Not eligible","Not enrolled",0,73.7248840332031,"After",21.9365100860596,56,50,6,6,0,1,2,1,1,0,150.856178598076,0
112,12793,"Control","No promotion","Not eligible","Not enrolled",0,73.7248840332031,"Before",22.5902061462402,55,49,6,6,0,1,2,1,1,0,150.856178598076,0
112,12795,"Control","No promotion","Not eligible","Not enrolled",0,59.4281311035156,"After",23.4258480072021,57,56,6,0,0,1,4,1,1,3,150.856178598076,0
112,12795,"Control","No promotion","Not eligible","Not enrolled",0,59.4281311035156,"Before",19.072265625,56,55,6,0,0,1,4,1,1,3,150.856178598076,0
112,12797,"Control","No promotion","Not eligible","Not enrolled",0,62.5193214416504,"After",9.39288997650146,46,45,0,4,0,1,6,1,1,0,150.856178598076,0
112,12797,"Control","No promotion","Not eligible","Not enrolled",0,62.5193214416504,"Before",12.7866458892822,45,44,0,4,0,1,6,1,1,0,150.856178598076,0
112,12801,"Control","No promotion","Not eligible","Not enrolled",0,61.7465209960938,"Before",7.63686227798462,43,43,5,4,0,1,9,1,1,1,150.856178598076,0
112,12801,"Control","No promotion","Not eligible","Not enrolled",0,61.7465209960938,"After",11.3460340499878,44,44,5,4,0,1,9,1,1,1,150.856178598076,0
112,12802,"Control","No promotion","Not eligible","Not enrolled",0,74.1112823486328,"After",40.6896820068359,56,56,0,2,0,1,2,0,1,2,150.856178598076,0
112,12802,"Control","No promotion","Not eligible","Not enrolled",0,74.1112823486328,"Before",24.5840263366699,55,55,0,2,0,1,2,0,1,2,150.856178598076,0
112,12805,"Control","No promotion","Not eligible","Not enrolled",0,66.6924285888672,"After",30.099308013916,54,51,3,3,0,1,2,1,1,0,150.856178598076,0
112,12805,"Control","No promotion","Not eligible","Not enrolled",0,66.6924285888672,"Before",22.5129222869873,53,50,3,3,0,1,2,1,1,0,150.856178598076,0
112,12806,"Control","No promotion","Not eligible","Not enrolled",0,78.7480697631836,"After",13.3801641464233,49,51,3,0,0,1,6,1,1,2,150.856178598076,0
112,12806,"Control","No promotion","Not eligible","Not enrolled",0,78.7480697631836,"Before",14.3964624404907,48,50,3,0,0,1,6,1,1,2,150.856178598076,0
112,12807,"Control","No promotion","Not eligible","Not enrolled",0,66.3060302734375,"Before",14.1851987838745,49,44,2,4,0,1,6,1,1,1,150.856178598076,0
112,12807,"Control","No promotion","Not eligible","Not enrolled",0,66.3060302734375,"After",11.6187677383423,50,45,2,4,0,1,6,1,1,1,150.856178598076,0
112,12809,"Control","No promotion","Not eligible","Not enrolled",0,62.0556411743164,"Before",18.7676830291748,70,67,2,0,0,1,4,1,1,1,150.856178598076,0
112,12809,"Control","No promotion","Not eligible","Not enrolled",0,62.0556411743164,"After",23.166332244873,71,68,2,0,0,1,4,1,1,1,150.856178598076,0
112,12811,"Control","No promotion","Not eligible","Not enrolled",0,58.1916542053223,"After",16.9396114349365,68,51,2,3,0,1,4,1,1,7,150.856178598076,0
112,12811,"Control","No promotion","Not eligible","Not enrolled",0,58.1916542053223,"Before",20.1180782318115,67,50,2,3,0,1,4,1,1,7,150.856178598076,0
112,12812,"Control","No promotion","Not eligible","Not enrolled",0,82.9984512329102,"After",16.253173828125,61,58,4,0,0,1,8,0,1,23,150.856178598076,0
112,12812,"Control","No promotion","Not eligible","Not enrolled",0,82.9984512329102,"Before",17.2406978607178,60,57,4,0,0,1,8,0,1,23,150.856178598076,0
112,12813,"Control","No promotion","Not eligible","Not enrolled",0,61.823802947998,"Before",15.9645967483521,59,47,1,2,0,1,6,1,1,8,150.856178598076,0
112,12813,"Control","No promotion","Not eligible","Not enrolled",0,61.823802947998,"After",10.2593612670898,60,48,1,2,0,1,6,1,1,8,150.856178598076,0
112,12814,"Control","No promotion","Not eligible","Not enrolled",0,62.8284378051758,"After",13.7383918762207,43,44,6,3,0,1,6,1,1,1,150.856178598076,0
112,12814,"Control","No promotion","Not eligible","Not enrolled",0,62.8284378051758,"Before",13.7275075912476,42,43,6,3,0,1,6,1,1,1,150.856178598076,0
112,12815,"Control","No promotion","Not eligible","Not enrolled",0,66.9242630004883,"Before",26.5683536529541,67,66,6,0,0,1,2,0,1,7,150.856178598076,0
112,12815,"Control","No promotion","Not eligible","Not enrolled",0,66.9242630004883,"After",39.1678123474121,68,67,6,0,0,1,2,0,1,7,150.856178598076,0
112,12818,"Control","No promotion","Not eligible","Not enrolled",0,65.5950546264648,"Before",11.6833553314209,64,54,0,8,0,1,7,1,1,0,150.856178598076,0
112,12818,"Control","No promotion","Not eligible","Not enrolled",0,65.5950546264648,"After",8.64205074310303,65,55,0,8,0,1,7,1,1,0,150.856178598076,0
112,12819,"Control","No promotion","Not eligible","Not enrolled",0,67.8129806518555,"Before",20.2917518615723,50,48,4,3,0,1,3,1,1,0,150.856178598076,0
112,12819,"Control","No promotion","Not eligible","Not enrolled",0,67.8129806518555,"After",9.83542442321777,51,49,4,3,0,1,3,1,1,0,150.856178598076,0
112,12821,"Control","No promotion","Not eligible","Not enrolled",0,61.7465209960938,"Before",18.5437774658203,59,60,1,3,0,1,5,1,1,11,150.856178598076,0
112,12821,"Control","No promotion","Not eligible","Not enrolled",0,61.7465209960938,"After",20.0088863372803,60,62,1,3,0,1,5,1,1,11,150.856178598076,0
112,12822,"Control","No promotion","Not eligible","Not enrolled",0,59.5054092407227,"Before",13.5505523681641,43,41,6,4,0,1,6,1,1,0,150.856178598076,0
112,12822,"Control","No promotion","Not eligible","Not enrolled",0,59.5054092407227,"After",10.5156507492065,44,42,6,4,0,1,6,1,1,0,150.856178598076,0
112,12827,"Control","No promotion","Not eligible","Not enrolled",0,63.9876365661621,"Before",24.9972114562988,71,51,0,0,0,0,2,1,1,2,150.856178598076,0
112,12827,"Control","No promotion","Not eligible","Not enrolled",0,63.9876365661621,"After",13.6355237960815,72,52,0,0,0,0,2,1,1,2,150.856178598076,0
112,12830,"Control","No promotion","Not eligible","Not enrolled",0,65.4559478759766,"Before",22.1917057037354,62,57,0,0,0,1,2,1,1,2,150.856178598076,0
112,12830,"Control","No promotion","Not eligible","Not enrolled",0,65.4559478759766,"After",23.0615997314453,63,58,0,0,0,1,2,1,1,2,150.856178598076,0
112,12831,"Control","No promotion","Not eligible","Not enrolled",0,63.9876365661621,"Before",22.8871688842773,58,51,4,0,0,1,2,1,1,1,150.856178598076,0
112,12831,"Control","No promotion","Not eligible","Not enrolled",0,63.9876365661621,"After",20.9999847412109,59,52,4,0,0,1,2,1,1,1,150.856178598076,0
112,12832,"Control","No promotion","Not eligible","Not enrolled",0,63.6398773193359,"After",30.7153606414795,59,50,3,2,0,1,3,1,1,1,150.856178598076,0
112,12832,"Control","No promotion","Not eligible","Not enrolled",0,63.6398773193359,"Before",20.8347835540771,58,49,3,2,0,1,3,1,1,1,150.856178598076,0
112,12833,"Control","No promotion","Not eligible","Not enrolled",0,69.7836151123047,"Before",7.26954030990601,67,61,0,0,0,1,10,1,1,10,150.856178598076,0
112,12833,"Control","No promotion","Not eligible","Not enrolled",0,69.7836151123047,"After",13.4461193084717,67,61,0,0,0,1,10,1,1,10,150.856178598076,0
112,12834,"Control","No promotion","Not eligible","Not enrolled",0,58.1916542053223,"Before",20.6212406158447,53,48,2,4,0,1,3,1,1,1,150.856178598076,0
112,12834,"Control","No promotion","Not eligible","Not enrolled",0,58.1916542053223,"After",18.0205459594727,54,49,2,4,0,1,3,1,1,1,150.856178598076,0
112,12836,"Control","No promotion","Not eligible","Not enrolled",0,64.5285949707031,"Before",23.2348918914795,63,51,2,3,0,1,2,1,1,2,150.856178598076,0
112,12836,"Control","No promotion","Not eligible","Not enrolled",0,64.5285949707031,"After",31.9141807556152,64,52,2,3,0,1,2,1,1,2,150.856178598076,0
112,12838,"Control","No promotion","Not eligible","Not enrolled",0,59.2735710144043,"Before",13.1518421173096,39,38,6,6,0,1,6,1,1,0,150.856178598076,0
112,12838,"Control","No promotion","Not eligible","Not enrolled",0,59.2735710144043,"After",13.5091209411621,40,39,6,6,0,1,6,1,1,0,150.856178598076,0
112,12839,"Control","No promotion","Not eligible","Not enrolled",0,67.8129806518555,"Before",20.6994037628174,54,53,2,2,0,1,3,1,1,1,150.856178598076,0
112,12839,"Control","No promotion","Not eligible","Not enrolled",0,67.8129806518555,"After",18.5893287658691,54,54,2,2,0,1,3,1,1,1,150.856178598076,0
112,12840,"Control","No promotion","Not eligible","Not enrolled",0,72.0247268676758,"Before",20.0313034057617,58,58,3,0,0,1,4,1,1,8,150.856178598076,0
